Rank,Word,Count
1718,step,223
1719,unpleasant,223
1720,fragrant,223
1721,thats,223
1722,tang,223
1723,yellowish,223
1724,metallic,222
1725,enticing,222
1726,ass,222
1727,active,222
1728,hasn,221
1729,lines,221
1730,dangerous,221
1731,sat,221
1732,factor,221
1733,banger,221
1734,tone,221
1735,oj,221
1736,nostrils,220
1737,sending,220
1738,fell,220
1739,saw,220
1740,improve,220
1741,tequila,220
1742,dull,220
1743,fort,220
1744,result,219
1745,blow,219
1746,muddy,219
1747,march,219
1748,cookie,219
1749,period,219
1750,clementine,219
1751,sublime,218
1752,state,218
1753,gonna,218
1754,problem,218
1755,abner,218
1756,spent,217
1757,cider,217
1758,visit,217
1759,mouthful,217
1760,pucker,217
1761,heavenly,216
1762,grounds,216
1763,keg,216
1764,rough,216
1765,carry,216
1766,capped,216
1767,degree,215
1768,sticking,215
1769,overpower,215
1770,chicago,215
1771,actual,214
1772,yum,214
1773,greatest,213
1774,blending,213
1775,normally,213
1776,blue,213
1777,school,213
1778,nutmeg,213
1779,earlier,213
1780,influence,212
1781,ultra,212
1782,ready,212
1783,whisky,212
1784,finding,212
1785,silk,212
1786,choice,212
1787,dusty,212
1788,ibu,212
1789,praise,211
1790,31,211
1791,gift,211
1792,mangos,211
1793,air,210
1794,knows,210
1795,seeing,210
1796,smoked,209
1797,realize,209
1798,scores,209
1799,dimensional,208
1800,working,208
1801,evening,208
1802,allowing,208
1803,shade,208
1804,honeydew,208
1805,medicinal,208
1806,virtually,207
1807,graham,207
1808,almond,207
1809,appear,207
1810,memory,207
1811,airy,207
1812,jump,206
1813,gently,206
1814,features,206
1815,gotta,206
1816,backed,206
1817,welcome,206
1818,speedway,206
1819,agree,205
1820,beneath,205
1821,explodes,205
1822,poor,205
1823,question,205
1824,produces,205
1825,melted,204
1826,sent,204
1827,manages,204
1828,00,204
1829,kiss,204
1830,pa,204
1831,accents,203
1832,stay,203
1833,california,203
1834,joy,203
1835,la,203
1836,buying,203
1837,med,202
1838,creates,202
1839,save,202
1840,components,202
1841,co,202
1842,book,201
1843,magnificent,201
1844,improvement,201
1845,breadiness,201
1846,farmhouse,201
1847,brownies,200
1848,blood,200
1849,meets,200
1850,exception,200
1851,mellows,200
1852,geuze,200
1853,french,199
1854,deliciousness,199
1855,considered,199
1856,candi,198
1857,backing,197
1858,c,197
1859,herbaceous,197
1860,softer,197
1861,deserving,196
1862,baker,196
1863,sheets,196
1864,sniff,196
1865,smoothly,196
1866,folks,196
1867,equal,195
1868,preference,195
1869,lovers,195
1870,develop,195
1871,family,194
1872,heads,194
1873,currently,194
1874,ht,194
1875,necessarily,193
1876,pair,193
1877,remain,193
1878,forget,193
1879,primarily,193
1880,box,193
1881,drier,193
1882,rock,193
1883,heft,192
1884,compliments,192
1885,wants,192
1886,undertone,192
1887,ideal,192
1888,mangoes,192
1889,deeply,191
1890,write,191
1891,dies,191
1892,fuzzy,191
1893,disappointment,191
1894,liqueur,191
1895,lends,191
1896,needles,191
1897,bt,191
1898,wispy,190
1899,mention,190
1900,remaining,190
1901,street,190
1902,baked,190
1903,bell,190
1904,alpine,190
1905,releases,189
1906,dries,189
1907,cereal,189
1908,stage,189
1909,barleywines,189
1910,currant,189
1911,brief,188
1912,brand,188
1913,focus,188
1914,stood,188
1915,cling,188
1916,overwhelm,188
1917,garlic,188
1918,2008,188
1919,smoothie,187
1920,ounces,187
1921,pastry,187
1922,playing,187
1923,rises,187
1924,peachy,187
1925,pseudo,187
1926,rain,186
1927,styles,186
1928,sorry,186
1929,walnut,186
1930,jester,186
1931,pancakes,185
1932,flowery,185
1933,sought,185
1934,complement,185
1935,tag,185
1936,support,185
1937,pull,184
1938,attractive,184
1939,impossible,184
1940,puts,183
1941,likes,183
1942,complements,183
1943,moving,183
1944,november,183
1945,sign,183
1946,called,182
1947,bark,182
1948,feet,182
1949,complexities,182
1950,hitting,182
1951,pig,182
1952,elegant,182
1953,yummy,182
1954,supporting,182
1955,regularly,182
1956,chestnut,182
1957,supposed,181
1958,memorable,181
1959,overhyped,181
1960,blackberry,181
1961,thankfully,181
1962,person,181
1963,test,181
1964,access,181
1965,e,181
1966,suggests,180
1967,roll,180
1968,heart,180
1969,bubbled,180
1970,spiegelau,180
1971,dig,179
1972,significantly,179
1973,remind,179
1974,fire,179
1975,role,179
1976,exquisite,178
1977,recall,178
1978,elite,178
1979,transitions,178
1980,standing,178
1981,cuts,178
1982,rounds,178
1983,current,178
1984,logic,178
1985,orangish,178
1986,grassiness,178
1987,settling,178
1988,source,177
1989,sipped,177
1990,chunky,177
1991,tip,177
1992,oakiness,177
1993,assault,177
1994,strange,177
1995,respect,176
1996,creating,176
1997,eyes,176
1998,forth,176
1999,suppose,176
2000,living,176
2001,chilis,176
2002,traces,176
2003,build,176
2004,transparent,176
2005,fucking,175
2006,popping,175
2007,spectrum,175
2008,woodiness,175
2009,immediate,175
2010,infused,175
2011,august,175
2012,april,175
2013,cabernet,175
2014,60,175
2015,boston,175
2016,typically,174
2017,teeth,174
2018,appeared,174
2019,essence,174
2020,sting,173
2021,verdict,173
2022,wisps,173
2023,og,173
2024,concentrated,173
2025,fits,173
2026,hazelnuts,173
2027,mess,172
2028,reading,172
2029,bittering,172
2030,deeper,172
2031,receded,172
2032,surrounding,171
2033,encountered,171
2034,bcbcs,171
2035,emerge,171
2036,gum,171
2037,dance,171
2038,chunks,171
2039,eggshell,170
2040,desert,170
2041,soda,170
2042,skins,169
2043,clinging,169
2044,product,169
2045,subtly,169
2046,500,169
2047,site,169
2048,underwhelming,169
2049,tint,169
2050,sudsy,169
2051,lacto,169
2052,resulting,168
2053,meal,168
2054,40,168
2055,sunday,168
2056,marshmallows,168
2057,crust,168
2058,cases,168
2059,porters,168
2060,watering,168
2061,supplication,168
2062,fizz,167
2063,smoothest,167
2064,contrast,167
2065,delivered,167
2066,combine,167
2067,season,167
2068,bombs,167
2069,oat,167
2070,missed,166
2071,intoxicating,166
2072,melds,166
2073,process,166
2074,leathery,166
2075,aggressively,166
2076,basement,166
2077,leans,166
2078,familiar,165
2079,disappeared,165
2080,overwhelmingly,165
2081,careful,165
2082,park,165
2083,blueberries,164
2084,pairs,164
2085,tannin,164
2086,figured,164
2087,hair,164
2088,sad,164
2089,flawless,164
2090,jumps,164
2091,essentially,164
2092,june,164
2093,upper,164
2094,lingered,163
2095,drunk,163
2096,45,163
2097,90,163
2098,allow,163
2099,muddled,163
2100,table,163
2101,machine,163
2102,salty,162
2103,burning,162
2104,nuance,162
2105,laced,162
2106,favor,162
2107,twice,161
2108,negative,161
2109,happen,161
2110,break,161
2111,375,161
2112,country,160
2113,explosive,160
2114,nuances,160
2115,ultimately,160
2116,foundation,160
2117,bursts,160
2118,december,160
2119,albeit,160
2120,hiding,159
2121,obtain,159
2122,july,159
2123,road,159
2124,suggested,159
2125,settle,159
2126,cask,158
2127,oxidation,158
2128,loving,158
2129,lesser,158
2130,leaning,158
2131,luxurious,158
2132,improved,158
2133,blows,158
2134,paid,158
2135,pineapples,158
2136,kriek,158
2137,artificial,157
2138,forest,157
2139,highlight,157
2140,fat,157
2141,mixes,157
2142,covering,157
2143,penny,157
2144,pte,157
2145,oversized,157
2146,spirit,156
2147,value,156
2148,vigorous,156
2149,bb,156
2150,october,156
2151,versions,156
2152,baking,155
2153,profiles,155
2154,cellared,155
2155,variation,155
2156,fabulous,155
2157,boozey,155
2158,lasted,155
2159,sold,155
2160,spring,155
2161,pricey,155
2162,imho,154
2163,galore,154
2164,representation,154
2165,previously,154
2166,staying,154
2167,alot,154
2168,burgundy,154
2169,greater,153
2170,plastic,153
2171,board,153
2172,extract,153
2173,building,153
2174,streaks,153
2175,rose,152
2176,january,152
2177,deschutes,152
2178,emerges,152
2179,february,152
2180,array,152
2181,unexpected,152
2182,darkest,152
2183,include,152
2184,appreciated,152
2185,ny,151
2186,secondary,151
2187,peak,151
2188,sweetened,151
2189,occasions,151
2190,charts,151
2191,assume,151
2192,eating,151
2193,status,150
2194,wisp,150
2195,shame,150
2196,predominant,150
2197,listed,150
2198,unripe,150
2199,presents,149
2200,hang,149
2201,traded,149
2202,trouble,149
2203,ahead,149
2204,bourbony,149
2205,tastebuds,149
2206,patches,149
2207,rush,149
2208,worked,149
2209,hooking,149
2210,fudgey,148
2211,seemingly,148
2212,creamier,148
2213,overwhelmed,148
2214,oddly,148
2215,ride,148
2216,eye,148
2217,orangey,148
2218,chimay,148
2219,fou,148
2220,sucaba,148
2221,i’ll,147
2222,bag,147
2223,def,147
2224,display,147
2225,congress,147
2226,bordering,146
2227,hide,146
2228,particles,146
2229,recipe,146
2230,key,146
2231,smaller,145
2232,talk,145
2233,stomach,145
2234,falling,145
2235,curious,145
2236,rustic,145
2237,created,145
2238,snow,145
2239,grows,145
2240,malted,145
2241,nonic,145
2242,swirled,144
2243,availability,144
2244,existent,144
2245,benchmark,144
2246,directly,144
2247,common,144
2248,running,144
2249,superbly,144
2250,neipas,144
2251,lemongrass,144
2252,hopslam,144
2253,cloud,143
2254,led,143
2255,issue,143
2256,approachable,143
2257,bcs,143
2258,tame,143
2259,55,143
2260,fermented,143
2261,lunch,143
2262,2007,143
2263,apparently,142
2264,creme,142
2265,festival,142
2266,glow,142
2267,marmalade,142
2268,force,142
2269,expedition,142
2270,pinkish,142
2271,greatness,141
2272,deserved,141
2273,decently,141
2274,richer,141
2275,strongest,141
2276,showcases,141
2277,maine,141
2278,tingling,140
2279,shy,140
2280,magic,140
2281,pace,140
2282,pushes,140
2283,halo,140
2284,complimented,140
2285,abound,140
2286,measure,140
2287,search,140
2288,talking,140
2289,kbbs,139
2290,track,139
2291,divine,139
2292,grade,139
2293,mixing,139
2294,fault,139
2295,larger,139
2296,definition,139
2297,florida,139
2298,properly,139
2299,die,139
2300,deliver,139
2301,sun,139
2302,north,139
2303,draught,139
2304,everyday,139
2305,acquire,138
2306,specifically,138
2307,carbed,138
2308,rolls,138
2309,legend,138
2310,territory,138
2311,esque,138
2312,ash,138
2313,plain,138
2314,residue,138
2315,cafe,138
2316,melons,138
2317,akin,138
2318,meant,137
2319,rarely,137
2320,dipped,137
2321,friday,137
2322,vibe,137
2323,dead,137
2324,reach,137
2325,appropriately,137
2326,bif,137
2327,darn,137
2328,pseudosue,137
2329,abundant,137
2330,fbs,137
2331,zd,137
2332,shining,136
2333,tail,136
2334,dots,136
2335,resembles,136
2336,plan,136
2337,overpowers,136
2338,explode,136
2339,smack,136
2340,examples,136
2341,steady,136
2342,meet,135
2343,produce,135
2344,sum,135
2345,tar,135
2346,notable,135
2347,changing,135
2348,happened,135
2349,cutting,135
2350,fremont,135
2351,expression,135
2352,diego,135
2353,loose,135
2354,crispness,135
2355,consistently,135
2356,shaun,135
2357,comparable,134
2358,whipped,134
2359,fest,134
2360,doesnt,133
2361,seat,133
2362,nyc,133
2363,fans,133
2364,anymore,133
2365,push,133
2366,stock,133
2367,monk,133
2368,opposed,132
2369,melange,132
2370,dialed,132
2371,perennial,132
2372,deliciously,132
2373,stamped,132
2374,srm,132
2375,simcoe,132
2376,justice,132
2377,formed,132
2378,fonteinen,132
2379,aforementioned,131
2380,developed,131
2381,complain,131
2382,powering,131
2383,damp,131
2384,alive,131
2385,managed,131
2386,piece,131
2387,amarillo,131
2388,overtones,131
2389,lambics,131
2390,subtlety,130
2391,width,130
2392,throw,130
2393,guessing,130
2394,founder,130
2395,grand,129
2396,planet,129
2397,thickest,129
2398,neck,129
2399,minus,129
2400,thrown,129
2401,ended,129
2402,dropped,129
2403,suspect,129
2404,brighter,129
2405,leaf,129
2406,stem,128
2407,umami,128
2408,waxed,128
2409,rapidly,128
2410,receding,128
2411,identical,128
2412,intriguing,128
2413,sadly,128
2414,dogfish,128
2415,recommendation,128
2416,improves,128
2417,consumption,128
2418,miles,128
2419,saisons,128
2420,softness,127
2421,ness,127
2422,crap,127
2423,enjoyment,127
2424,forming,127
2425,3rd,127
2426,production,127
2427,1st,127
2428,distribution,127
2429,places,127
2430,central,127
2431,michigan,127
2432,distinctive,127
2433,garnet,126
2434,didnt,126
2435,department,126
2436,brunch,126
2437,unbalanced,126
2438,cross,126
2439,stored,126
2440,offset,126
2441,caught,126
2442,cloyingly,126
2443,enormous,126
2444,nougat,126
2445,impressions,126
2446,weren,126
2447,seamlessly,126
2448,assassin,125
2449,comparing,125
2450,contained,125
2451,cause,125
2452,freaking,125
2453,ibus,125
2454,suspended,125
2455,giant,125
2456,toned,124
2457,helped,124
2458,sampling,124
2459,considerable,124
2460,percent,124
2461,santa,124
2462,faintest,124
2463,expressive,124
2464,pairing,124
2465,bucks,124
2466,chardonnay,124
2467,relative,123
2468,harshness,123
2469,advocate,123
2470,acrid,123
2471,sam,123
2472,piny,123
2473,iowa,122
2474,terribly,122
2475,combines,122
2476,hugely,122
2477,wasn’t,122
2478,rank,122
2479,coloured,122
2480,fantastically,122
2481,nut,122
2482,hunt,122
2483,waterbury,122
2484,pears,122
2485,exceeded,121
2486,fashion,121
2487,pillow,121
2488,brewpub,121
2489,sturdy,121
2490,interested,121
2491,hued,121
2492,package,121
2493,borderline,121
2494,faintly,121
2495,rise,121
2496,cheesy,121
2497,kentucky,120
2498,dimension,120
2499,return,120
2500,extraordinary,120
2501,covers,120
2502,wrapped,120
2503,originally,120
2504,hear,120
2505,largely,120
2506,mustiness,120
2507,cm,120
2508,density,120
2509,generic,120
2510,tired,120
2511,phenols,120
2512,underwhelmed,119
2513,town,119
2514,treatment,119
2515,mistake,119
2516,marks,119
2517,written,119
2518,feb,119
2519,cellaring,119
2520,weedy,119
2521,clingy,119
2522,spritzy,119
2523,almonds,119
2524,framboise,119
2525,taproom,118
2526,worried,118
2527,worse,118
2528,tops,118
2529,infected,118
2530,practically,118
2531,persists,118
2532,scored,118
2533,kinds,118
2534,predominantly,118
2535,overdone,118
2536,medley,118
2537,band,118
2538,gladly,118
2539,runs,118
2540,maintains,118
2541,regret,118
2542,built,118
2543,flower,118
2544,lately,118
2545,abundance,118
2546,producing,117
2547,halfway,117
2548,sparse,117
2549,surely,117
2550,car,117
2551,subsides,117
2552,counter,117
2553,robustness,117
2554,quenching,117
2555,lose,117
2556,toronado,117
2557,vietnamese,117
2558,liquorice,116
2559,distracting,116
2560,limit,116
2561,tinged,116
2562,mini,116
2563,savored,116
2564,focused,116
2565,massively,116
2566,cat,116
2567,rinds,116
2568,oude,116
2569,foune,116
2570,provided,115
2571,newer,115
2572,mike,115
2573,adequate,115
2574,complemented,115
2575,g,115
2576,september,115
2577,shake,115
2578,reasonable,115
2579,consume,115
2580,tumbler,115
2581,dissipate,115
2582,contains,115
2583,understated,114
2584,”,114
2585,judge,114
2586,melded,114
2587,till,114
2588,standout,114
2589,dash,114
2590,delectable,114
2591,specific,114
2592,land,114
2593,group,114
2594,story,114
2595,cane,114
2596,buzz,114
2597,ability,114
2598,4th,114
2599,pushing,114
2600,softly,114
2601,luckily,114
2602,states,114
2603,anytime,114
2604,drie,114
2605,happily,113
2606,amped,113
2607,happens,113
2608,2023,113
2609,sticker,113
2610,fuck,113
2611,dc,113
2612,masterfully,113
2613,tinted,113
2614,crusher,113
2615,lou,113
2616,popular,113
2617,corked,113
2618,cloves,113
2619,format,112
2620,spend,112
2621,cover,112
2622,beats,112
2623,choose,112
2624,coloring,112
2625,amazed,112
2626,ranks,112
2627,charcoal,111
2628,picture,111
2629,potential,111
2630,control,111
2631,glassware,111
2632,suds,111
2633,saturated,111
2634,hopes,111
2635,hanging,111
2636,overwhelms,111
2637,frankly,111
2638,yielded,111
2639,spruce,111
2640,danky,111
2641,scale,110
2642,magical,110
2643,separate,110
2644,journey,110
2645,hey,110
2646,offered,110
2647,nov,110
2648,wooden,110
2649,creeps,110
2650,transition,110
2651,j,110
2652,presentation,110
2653,strikes,110
2654,chill,110
2655,woodsy,110
2656,nectarines,110
2657,approach,109
2658,bucket,109
2659,chew,109
2660,buddha,109
2661,splash,109
2662,pleased,109
2663,vertical,109
2664,chilli,109
2665,overpowered,109
2666,writing,109
2667,immensely,109
2668,whoa,109
2669,consecration,109
2670,tick,108
2671,cracking,108
2672,afternoon,108
2673,stale,108
2674,crackers,108
2675,twist,108
2676,flavoring,108
2677,noticeably,108
2678,sessionable,108
2679,similarly,108
2680,sound,108
2681,milder,108
2682,gods,108
2683,utterly,108
2684,sexy,108
2685,laden,108
2686,prime,108
2687,ranked,108
2688,saved,108
2689,root,108
2690,yogurt,108
2691,grateful,107
2692,pulled,107
2693,flaws,107
2694,matched,107
2695,showed,107
2696,lineup,107
2697,scary,107
2698,cheap,107
2699,train,107
2700,dynamic,107
2701,exotic,107
2702,interplay,107
2703,delivery,107
2704,detract,107
2705,floaters,107
2706,born,107
2707,guessed,107
2708,ink,106
2709,thankful,106
2710,onslaught,106
2711,free,106
2712,b2,106
2713,self,106
2714,rarity,106
2715,swirls,106
2716,sight,106
2717,cotton,106
2718,died,106
2719,salt,106
2720,streaming,106
2721,minty,106
2722,mature,105
2723,messy,105
2724,concerned,105
2725,nail,105
2726,stupid,105
2727,splotchy,105
2728,p,105
2729,appeal,105
2730,results,105
2731,slides,105
2732,exciting,105
2733,quaffable,105
2734,lychee,105
2735,accessible,105
2736,grapefruity,105
2737,fellow,105
2738,pepe,105
2739,sea,104
2740,knowing,104
2741,uber,104
2742,realized,104
2743,pinnacle,104
2744,cookies,104
2745,retained,104
2746,swear,104
2747,coco,104
2748,regarded,104
2749,feature,104
2750,celebration,104
2751,philly,104
2752,adams,104
2753,marked,104
2754,wash,104
2755,constant,104
2756,smith,104
2757,neutral,104
2758,authentic,104
2759,generously,103
2760,coupled,103
2761,tends,103
2762,chase,103
2763,setting,103
2764,cappuccino,103
2765,patchy,103
2766,backdrop,103
2767,flow,103
2768,turning,103
2769,space,103
2770,scotch,103
2771,phenolic,103
2772,underripe,103
2773,monks,103
2774,gravity,102
2775,isnt,102
2776,flaw,102
2777,stream,102
2778,steroids,102
2779,midwest,102
2780,figure,102
2781,flash,102
2782,attack,102
2783,driven,102
2784,wake,102
2785,fleshy,102
2786,pit,101
2787,mornin,101
2788,letdown,101
2789,fo,101
2790,sludgy,101
2791,burned,101
2792,serve,101
2793,joined,101
2794,grow,101
2795,row,101
2796,increasing,101
2797,expertly,101
2798,chest,101
2799,defined,101
2800,searching,101
2801,herb,101
2802,regard,101
2803,buried,101
2804,sunset,101
2805,alright,101
2806,fusel,101
2807,sherbet,101
2808,330ml,101
2809,dec,100
2810,discernible,100
2811,shiny,100
2812,maintaining,100
2813,willing,100
